session,clip,affective,visual,behavior,overall
20201229_03,460,0.75,0.25,0.5,0.5
20201229_03,461,0.75,0.25,0.5,0.5
20201229_03,462,0.75,0.25,0.5,0.5
20201229_03,463,0.75,0.25,0.5,0.5
20201229_03,464,0.75,0.25,0.5,0.5
20201229_03,465,0.75,0.25,0.5,0.5
20201229_03,466,0.75,0.25,0.5,0.5
20201229_03,467,0.75,0.25,0.5,0.5
20201229_03,468,0.75,0.25,0.5,0.5
20201229_03,469,0.75,0.25,0.5,0.5
20201229_03,470,0.75,0.25,0.5,0.5
20201229_03,471,0.75,0.25,0.5,0.5
20201229_03,472,0.75,0.25,0.5,0.5
20201229_03,473,0.75,0.25,0.5,0.5
20201229_03,474,0.75,0.25,0.5,0.5
20201229_03,475,0.75,0.25,0.5,0.5
20201229_03,476,0.75,0.25,0.5,0.5
20201229_03,477,0.75,0.25,0.5,0.5
20201229_03,478,0.75,0.25,0.5,0.5
20201229_03,479,0.75,0.25,0.5,0.5
20201229_03,480,0.75,0.25,0.5,0.5
20201229_03,481,0.75,0.25,0.5,0.5
20201229_03,482,0.75,0.25,0.5,0.5
20201229_03,483,0.75,0.25,0.5,0.5
20201229_03,484,0.75,0.25,0.5,0.5
20201229_03,485,0.75,0.25,0.5,0.5
20201229_03,486,0.75,0.25,0.5,0.5
20201229_03,487,0.75,0.25,0.5,0.5
20201229_03,488,0.75,0.25,0.5,0.5
20201229_03,489,0.75,0.25,0.5,0.5
20201229_03,490,0.6719,0.25,0.5,0.474
20201229_03,491,0.25,0.25,0.5,0.3333
20201229_03,492,0.25,0.25,0.5,0.3333
20201229_03,493,0.25,0.25,0.5,0.3333
20201229_03,494,0.25,0.25,0.5,0.3333
20201229_03,495,0.25,0.25,0.5,0.3333
20201229_03,496,0.25,0.25,0.5,0.3333
20201229_03,497,0.25,0.25,0.5,0.3333
20201229_03,498,0.25,0.25,0.5,0.3333
20201229_03,499,0.25,0.25,0.5,0.3333
20201229_03,500,0.25,0.25,0.5,0.3333
20201229_03,501,0.25,0.25,0.5,0.3333
20201229_03,502,0.25,0.25,0.5,0.3333
20201229_03,503,0.25,0.25,0.5,0.3333
20201229_03,504,0.25,0.25,0.5,0.3333
20201229_03,505,0.25,0.25,0.5,0.3333
20201229_03,506,0.25,0.25,0.5,0.3333
20201229_03,507,0.25,0.25,0.5,0.3333
20201229_03,508,0.25,0.25,0.5,0.3333
20201229_03,509,0.25,0.25,0.5,0.3333
20201229_03,510,0.25,0.25,0.5,0.3333
20201229_03,511,0.25,0.25,0.5,0.3333
20201229_03,512,0.25,0.25,0.5,0.3333
20201229_03,513,0.25,0.25,0.5,0.3333
20201229_03,514,0.25,0.25,0.5,0.3333
20201229_03,515,0.25,0.25,0.5,0.3333
20201229_03,516,0.25,0.25,0.5,0.3333
20201229_03,517,0.25,0.25,0.5,0.3333
20201229_03,518,0.25,0.25,0.5,0.3333
20201229_03,519,0.25,0.25,0.5,0.3333
20201229_03,520,0.25,0.25,0.5,0.3333
20201229_03,521,0.25,0.25,0.5,0.3333
20201229_03,522,0.25,0.25,0.5,0.3333
20201229_03,523,0.25,0.25,0.5,0.3333
20201229_03,524,0.25,0.25,0.5,0.3333
20201229_03,525,0.25,0.25,0.5,0.3333
20201229_03,526,0.25,0.25,0.5,0.3333
20201229_03,527,0.25,0.25,0.5,0.3333
20201229_03,528,0.25,0.25,0.5,0.3333
20201229_03,529,0.25,0.25,0.5,0.3333
20201229_03,530,0.25,0.25,0.5,0.3333
20201229_03,531,0.25,0.25,0.5,0.3333
20201229_03,532,0.25,0.25,0.5,0.3333
20201229_03,533,0.25,0.25,0.5,0.3333
20201229_03,534,0.25,0.25,0.5,0.3333
20201229_03,535,0.25,0.25,0.5,0.3333
20201229_03,536,0.25,0.25,0.5,0.3333
20201229_03,537,0.25,0.25,0.5,0.3333
20201229_03,538,0.25,0.25,0.5,0.3333
20201229_03,539,0.25,0.25,0.5,0.3333
20201229_03,540,0.25,0.25,0.5,0.3333
20201229_03,541,0.25,0.25,0.5,0.3333
20201229_03,542,0.25,0.25,0.5,0.3333
20201229_03,543,0.25,0.25,0.5,0.3333
20201229_03,544,0.25,0.25,0.5,0.3333
20201229_03,545,0.25,0.25,0.5,0.3333
20201229_03,546,0.25,0.25,0.5,0.3333
20201229_03,547,0.25,0.25,0.5,0.3333
20201229_03,548,0.25,0.25,0.5,0.3333
20201229_03,549,0.25,0.25,0.5,0.3333
20201229_03,550,0.25,0.25,0.5,0.3333
20201229_03,551,0.25,0.25,0.5,0.3333
20201229_03,552,0.25,0.25,0.5,0.3333
20201229_03,553,0.25,0.25,0.5,0.3333
20201229_03,554,0.25,0.25,0.5,0.3333
20201229_03,555,0.25,0.25,0.5,0.3333
20201229_03,556,0.25,0.25,0.5,0.3333
20201229_03,557,0.25,0.25,0.5,0.3333
20201229_03,558,0.25,0.25,0.5,0.3333
20201229_03,559,0.25,0.25,0.5,0.3333
20201229_03,560,0.25,0.25,0.5,0.3333
20201229_03,561,0.25,0.25,0.5,0.3333
20201229_03,562,0.25,0.25,0.5,0.3333
20201229_03,563,0.25,0.25,0.5,0.3333
20201229_03,564,0.25,0.25,0.5,0.3333
20201229_03,565,0.25,0.25,0.5,0.3333
20201229_03,566,0.25,0.25,0.5,0.3333
20201229_03,567,0.25,0.25,0.5,0.3333
20201229_03,568,0.25,0.25,0.5,0.3333
20201229_03,569,0.25,0.25,0.5,0.3333
20201229_03,570,0.25,0.25,0.5,0.3333
20201229_03,571,0.25,0.25,0.5,0.3333
20201229_03,572,0.25,0.25,0.5,0.3333
20201229_03,573,0.25,0.25,0.5,0.3333
20201229_03,574,0.25,0.25,0.5,0.3333
20201229_03,575,0.25,0.25,0.5,0.3333
20201229_03,576,0.25,0.25,0.5,0.3333
20201229_03,577,0.25,0.25,0.5,0.3333
20201229_03,578,0.25,0.25,0.5,0.3333
20201229_03,579,0.25,0.25,0.5,0.3333
20201229_03,580,0.25,0.25,0.5,0.3333
20201229_03,581,0.25,0.25,0.5,0.3333
20201229_03,582,0.25,0.25,0.5,0.3333
20201229_03,583,0.25,0.25,0.5,0.3333
20201229_03,584,0.25,0.25,0.5,0.3333
20201229_03,585,0.25,0.25,0.5,0.3333
20201229_03,586,0.25,0.25,0.5,0.3333
20201229_03,587,0.25,0.25,0.5,0.3333
20201229_03,588,0.25,0.25,0.5,0.3333
20201229_03,589,0.25,0.25,0.5,0.3333
20201229_03,590,0.25,0.25,0.5,0.3333
20201229_03,591,0.25,0.25,0.5,0.3333
20201229_03,592,0.25,0.25,0.5,0.3333
20201229_03,593,0.25,0.25,0.5,0.3333
20201229_03,594,0.25,0.25,0.5,0.3333
20201229_03,595,0.25,0.25,0.5,0.3333
20201229_03,596,0.25,0.25,0.5,0.3333
20201229_03,597,0.25,0.25,0.5,0.3333
20201229_03,598,0.25,0.25,0.5,0.3333
20201229_03,599,0.25,0.25,0.5,0.3333
20201229_03,600,0.25,0.25,0.5,0.3333
20201229_03,601,0.25,0.25,0.5,0.3333
20201229_03,602,0.25,0.25,0.5,0.3333
20201229_03,603,0.25,0.25,0.5,0.3333
20201229_03,604,0.25,0.25,0.5,0.3333
20201229_03,605,0.25,0.25,0.5,0.3333
20201229_03,606,0.25,0.25,0.5,0.3333
20201229_03,607,0.25,0.25,0.5,0.3333
20201229_03,608,0.25,0.25,0.5,0.3333
20201229_03,609,0.25,0.25,0.5,0.3333
20201229_03,610,0.25,0.25,0.5,0.3333
20201229_03,611,0.25,0.25,0.5,0.3333
20201229_03,612,0.25,0.25,0.5,0.3333
20201229_03,613,0.25,0.25,0.5,0.3333
20201229_03,614,0.25,0.25,0.5,0.3333
20201229_03,615,0.25,0.25,0.5,0.3333
20201229_03,616,0.25,0.25,0.5,0.3333
20201229_03,617,0.25,0.25,0.5,0.3333
20201229_03,618,0.25,0.25,0.5,0.3333
20201229_03,619,0.25,0.25,0.5,0.3333
20201229_03,620,0.25,0.25,0.5,0.3333
20201229_03,621,0.25,0.25,0.5,0.3333
20201229_03,622,0.25,0.25,0.5,0.3333
20201229_03,623,0.25,0.25,0.5,0.3333
20201229_03,624,0.25,0.25,0.5,0.3333
20201229_03,625,0.25,0.25,0.5,0.3333
20201229_03,626,0.25,0.25,0.5,0.3333
20201229_03,627,0.25,0.25,0.5,0.3333
20201229_03,628,0.25,0.25,0.5,0.3333
20201229_03,629,0.25,0.25,0.5,0.3333
20201229_03,630,0.25,0.25,0.5,0.3333
20201229_03,631,0.25,0.25,0.5,0.3333
20201229_03,632,0.25,0.25,0.5,0.3333
20201229_03,633,0.25,0.25,0.5,0.3333
20201229_03,634,0.25,0.25,0.5,0.3333
20201229_03,635,0.25,0.25,0.5,0.3333
20201229_03,636,0.25,0.25,0.5,0.3333
20201229_03,637,0.25,0.25,0.5,0.3333
20201229_03,638,0.25,0.25,0.5,0.3333
20201229_03,639,0.25,0.25,0.5,0.3333
20201229_03,640,0.25,0.25,0.5,0.3333
20201229_03,641,0.25,0.25,0.5,0.3333
20201229_03,642,0.25,0.25,0.5,0.3333
20201229_03,643,0.25,0.25,0.5,0.3333
20201229_03,644,0.25,0.25,0.5,0.3333
20201229_03,645,0.25,0.25,0.5,0.3333
20201229_03,646,0.25,0.25,0.5,0.3333
20201229_03,647,0.25,0.25,0.5,0.3333
20201229_03,648,0.25,0.25,0.5,0.3333
20201229_03,649,0.25,0.25,0.5,0.3333
20201229_03,650,0.25,0.25,0.5,0.3333
20201229_03,651,0.25,0.25,0.5,0.3333
20201229_03,652,0.25,0.25,0.5,0.3333
20201229_03,653,0.25,0.25,0.5,0.3333
20201229_03,654,0.25,0.25,0.5,0.3333
20201229_03,655,0.25,0.25,0.5,0.3333
20201229_03,656,0.25,0.25,0.5,0.3333
20201229_03,657,0.25,0.25,0.5,0.3333
20201229_03,658,0.25,0.25,0.5,0.3333
20201229_03,659,0.25,0.25,0.5,0.3333
20201229_03,660,0.25,0.25,0.5,0.3333
20201229_03,661,0.25,0.25,0.5,0.3333
20201229_03,662,0.25,0.25,0.5,0.3333
20201229_03,663,0.25,0.25,0.5,0.3333
20201229_03,664,0.25,0.25,0.5,0.3333
20201229_03,665,0.25,0.25,0.5,0.3333
20201229_03,666,0.25,0.25,0.5,0.3333
20201229_03,667,0.25,0.25,0.5,0.3333
20201229_03,668,0.25,0.25,0.5,0.3333
20201229_03,669,0.25,0.25,0.5,0.3333
20201229_03,670,0.25,0.25,0.5,0.3333
20201229_03,671,0.25,0.25,0.5,0.3333
20201229_03,672,0.25,0.25,0.5,0.3333
20201229_03,673,0.25,0.25,0.5,0.3333
20201229_03,674,0.25,0.25,0.5,0.3333
20201229_03,675,0.25,0.25,0.5,0.3333
20201229_03,676,0.25,0.25,0.5,0.3333
20201229_03,677,0.25,0.25,0.5,0.3333
20201229_03,678,0.25,0.25,0.5,0.3333
20201229_03,679,0.25,0.25,0.5,0.3333
20201229_03,680,0.25,0.25,0.5,0.3333
20201229_03,681,0.25,0.25,0.5,0.3333
20201229_03,682,0.25,0.25,0.5,0.3333
20201229_03,683,0.25,0.25,0.5,0.3333
20201229_03,684,0.25,0.25,0.5,0.3333
20201229_03,685,0.25,0.25,0.5,0.3333
20201229_03,686,0.25,0.25,0.5,0.3333
20201229_03,687,0.25,0.25,0.5,0.3333
20201229_03,688,0.25,0.25,0.5,0.3333
20201229_03,689,0.25,0.25,0.5,0.3333
20201229_03,690,0.25,0.25,0.5,0.3333
20201229_03,691,0.25,0.25,0.5,0.3333
20201229_03,692,0.25,0.25,0.5,0.3333
20201229_03,693,0.25,0.25,0.5,0.3333
20201229_03,694,0.25,0.25,0.5,0.3333
20201229_03,695,0.25,0.25,0.5,0.3333
20201229_03,696,0.25,0.25,0.5,0.3333
20201229_03,697,0.25,0.25,0.5,0.3333
20201229_03,698,0.25,0.25,0.5,0.3333
20201229_03,699,0.25,0.25,0.5,0.3333
20201229_03,700,0.25,0.25,0.5,0.3333
20201229_03,701,0.25,0.25,0.5,0.3333
20201229_03,702,0.25,0.25,0.5,0.3333
20201229_03,703,0.25,0.25,0.5,0.3333
20201229_03,704,0.25,0.25,0.5,0.3333
20201229_03,705,0.25,0.25,0.5,0.3333
20201229_03,706,0.25,0.25,0.5,0.3333
20201229_03,707,0.25,0.25,0.5,0.3333
20201229_03,708,0.25,0.25,0.5,0.3333
20201229_03,709,0.25,0.25,0.5,0.3333
20201229_03,710,0.25,0.25,0.5,0.3333
20201229_03,711,0.25,0.25,0.5,0.3333
20201229_03,712,0.25,0.25,0.5,0.3333
20201229_03,713,0.25,0.25,0.5,0.3333
20201229_03,714,0.25,0.25,0.5,0.3333
20201229_03,715,0.25,0.25,0.5,0.3333
20201229_03,716,0.25,0.25,0.5,0.3333
20201229_03,717,0.25,0.25,0.5,0.3333
20201229_03,718,0.25,0.25,0.5,0.3333
20201229_03,719,0.25,0.25,0.5,0.3333
20201229_03,720,0.25,0.25,0.5,0.3333
20201229_03,721,0.25,0.25,0.5,0.3333
20201229_03,722,0.25,0.25,0.5,0.3333
20201229_03,723,0.25,0.25,0.5,0.3333
20201229_03,724,0.25,0.25,0.5,0.3333
20201229_03,725,0.25,0.25,0.5,0.3333
20201229_03,726,0.25,0.25,0.5,0.3333
20201229_03,727,0.25,0.25,0.5,0.3333
20201229_03,728,0.25,0.25,0.5,0.3333
20201229_03,729,0.25,0.25,0.5,0.3333
20201229_03,730,0.25,0.25,0.5,0.3333
20201229_03,731,0.25,0.25,0.5,0.3333
20201229_03,732,0.25,0.25,0.5,0.3333
20201229_03,733,0.25,0.25,0.5,0.3333
20201229_03,734,0.25,0.25,0.5,0.3333
20201229_03,735,0.25,0.25,0.5,0.3333
20201229_03,736,0.25,0.25,0.5,0.3333
20201229_03,737,0.25,0.25,0.5,0.3333
20201229_03,738,0.25,0.25,0.5,0.3333
20201229_03,739,0.25,0.25,0.5,0.3333
20201229_03,740,0.25,0.25,0.5,0.3333
20201229_03,741,0.25,0.25,0.5,0.3333
20201229_03,742,0.25,0.25,0.5,0.3333
20201229_03,743,0.25,0.25,0.5,0.3333
20201229_03,744,0.25,0.25,0.5,0.3333
20201229_03,745,0.25,0.25,0.5,0.3333
20201229_03,746,0.25,0.25,0.5,0.3333
20201229_03,747,0.25,0.25,0.5,0.3333
20201229_03,748,0.25,0.25,0.5,0.3333
20201229_03,749,0.25,0.25,0.5,0.3333
20201229_03,750,0.25,0.25,0.5,0.3333
20201229_03,751,0.25,0.25,0.5,0.3333
20201229_03,752,0.25,0.25,0.5,0.3333
20201229_03,753,0.25,0.25,0.5,0.3333
20201229_03,754,0.25,0.25,0.5,0.3333
20201229_03,755,0.25,0.25,0.5,0.3333
20201229_03,756,0.25,0.25,0.5,0.3333
20201229_03,757,0.25,0.25,0.5,0.3333
20201229_03,758,0.25,0.25,0.5,0.3333
20201229_03,759,0.25,0.25,0.5,0.3333
20201229_03,760,0.25,0.25,0.5,0.3333
20201229_03,761,0.25,0.25,0.5,0.3333
20201229_03,762,0.25,0.25,0.5,0.3333
20201229_03,763,0.25,0.25,0.5,0.3333
20201229_03,764,0.25,0.25,0.5,0.3333
20201229_03,765,0.25,0.25,0.5,0.3333
20201229_03,766,0.25,0.25,0.5,0.3333
20201229_03,767,0.25,0.25,0.5,0.3333
20201229_03,768,0.25,0.25,0.5,0.3333
20201229_03,769,0.25,0.25,0.5,0.3333
20201229_03,770,0.25,0.25,0.5,0.3333
20201229_03,771,0.25,0.25,0.5,0.3333
20201229_03,772,0.25,0.25,0.5,0.3333
20201229_03,773,0.25,0.25,0.5,0.3333
20201229_03,774,0.25,0.25,0.5,0.3333
20201229_03,775,0.25,0.25,0.5,0.3333
20201229_03,776,0.25,0.25,0.5,0.3333
20201229_03,777,0.25,0.25,0.5,0.3333
20201229_03,778,0.25,0.25,0.5,0.3333
20201229_03,779,0.25,0.25,0.5,0.3333
20201229_03,780,0.25,0.25,0.5,0.3333
20201229_03,781,0.25,0.25,0.5,0.3333
20201229_03,782,0.25,0.25,0.5,0.3333
20201229_03,783,0.25,0.25,0.5,0.3333
20201229_03,784,0.25,0.25,0.5,0.3333
20201229_03,785,0.25,0.25,0.5,0.3333
20201229_03,786,0.25,0.25,0.5,0.3333
20201229_03,787,0.25,0.25,0.5,0.3333
20201229_03,788,0.25,0.25,0.5,0.3333
20201229_03,789,0.25,0.25,0.5,0.3333
20201229_03,790,0.25,0.25,0.5,0.3333
20201229_03,791,0.25,0.25,0.5,0.3333
20201229_03,792,0.25,0.25,0.5,0.3333
20201229_03,793,0.25,0.25,0.5,0.3333
20201229_03,794,0.25,0.25,0.5,0.3333
20201229_03,795,0.25,0.25,0.5,0.3333
20201229_03,796,0.25,0.25,0.5,0.3333
20201229_03,797,0.25,0.25,0.5,0.3333
20201229_03,798,0.25,0.25,0.5,0.3333
20201229_03,799,0.25,0.25,0.5,0.3333
20201229_03,800,0.25,0.25,0.5,0.3333
20201229_03,801,0.25,0.25,0.5,0.3333
20201229_03,802,0.25,0.25,0.5,0.3333
20201229_03,803,0.25,0.25,0.5,0.3333
20201229_03,804,0.25,0.25,0.5,0.3333
20201229_03,805,0.25,0.25,0.5,0.3333
20201229_03,806,0.25,0.25,0.5,0.3333
20201229_03,807,0.25,0.25,0.5,0.3333
20201229_03,808,0.25,0.25,0.5,0.3333
20201229_03,809,0.25,0.25,0.5,0.3333
20201229_03,810,0.25,0.25,0.5,0.3333
20201229_03,811,0.25,0.25,0.5,0.3333
20201229_03,812,0.25,0.25,0.5,0.3333
20201229_03,813,0.25,0.25,0.5,0.3333
20201229_03,814,0.25,0.25,0.5,0.3333
20201229_03,815,0.25,0.25,0.5,0.3333
20201229_03,816,0.25,0.25,0.5,0.3333
20201229_03,817,0.25,0.25,0.5,0.3333
20201229_03,818,0.25,0.25,0.5,0.3333
20201229_03,819,0.25,0.25,0.5,0.3333
20201229_03,820,0.25,0.25,0.5,0.3333
20201229_03,821,0.25,0.25,0.5,0.3333
20201229_03,822,0.25,0.25,0.5,0.3333
20201229_03,823,0.25,0.25,0.5,0.3333
20201229_03,824,0.25,0.25,0.5,0.3333
20201229_03,825,0.25,0.25,0.5,0.3333
20201229_03,826,0.25,0.25,0.5,0.3333
20201229_03,827,0.25,0.25,0.5,0.3333
20201229_03,828,0.25,0.25,0.5,0.3333
20201229_03,829,0.25,0.25,0.5,0.3333
20201229_03,830,0.25,0.25,0.5,0.3333
20201229_03,831,0.25,0.25,0.5,0.3333
20201229_03,832,0.25,0.25,0.5,0.3333
20201229_03,833,0.25,0.25,0.5,0.3333
20201229_03,834,0.25,0.25,0.5,0.3333
20201229_03,835,0.25,0.25,0.5,0.3333
20201229_03,836,0.25,0.25,0.5,0.3333
20201229_03,837,0.25,0.25,0.5,0.3333
20201229_03,838,0.25,0.25,0.5,0.3333
20201229_03,839,0.25,0.25,0.5,0.3333
20201229_03,840,0.25,0.25,0.5,0.3333
20201229_03,841,0.25,0.25,0.5,0.3333
20201229_03,842,0.25,0.25,0.5,0.3333
20201229_03,843,0.25,0.25,0.5,0.3333
20201229_03,844,0.25,0.25,0.5,0.3333
20201229_03,845,0.25,0.25,0.5,0.3333
20201229_03,846,0.25,0.25,0.5,0.3333
20201229_03,847,0.25,0.25,0.5,0.3333
20201229_03,848,0.25,0.25,0.5,0.3333
20201229_03,849,0.25,0.25,0.5,0.3333
20201229_03,850,0.25,0.25,0.5,0.3333
20201229_03,851,0.25,0.25,0.5,0.3333
20201229_03,852,0.25,0.25,0.5,0.3333
20201229_03,853,0.25,0.25,0.5,0.3333
20201229_03,854,0.25,0.25,0.5,0.3333
20201229_03,855,0.25,0.25,0.5,0.3333
20201229_03,856,0.25,0.25,0.5,0.3333
20201229_03,857,0.25,0.25,0.5,0.3333
20201229_03,858,0.25,0.25,0.5,0.3333
20201229_03,859,0.25,0.25,0.5,0.3333
20201229_03,860,0.25,0.25,0.5,0.3333
20201229_03,861,0.25,0.25,0.5,0.3333
20201229_03,862,0.25,0.25,0.5,0.3333
20201229_03,863,0.25,0.25,0.5,0.3333
20201229_03,864,0.25,0.25,0.5,0.3333
20201229_03,865,0.25,0.25,0.5,0.3333
20201229_03,866,0.25,0.25,0.5,0.3333
20201229_03,867,0.25,0.25,0.5,0.3333
20201229_03,868,0.25,0.25,0.5,0.3333
20201229_03,869,0.25,0.25,0.5,0.3333
20201229_03,870,0.25,0.25,0.5,0.3333
20201229_03,871,0.25,0.25,0.5,0.3333
20201229_03,872,0.25,0.25,0.5,0.3333
20201229_03,873,0.25,0.25,0.5,0.3333
20201229_03,874,0.25,0.25,0.5,0.3333
20201229_03,875,0.25,0.25,0.5,0.3333
20201229_03,876,0.25,0.25,0.5,0.3333
20201229_03,877,0.25,0.25,0.5,0.3333
20201229_03,878,0.25,0.25,0.5,0.3333
20201229_03,879,0.25,0.25,0.5,0.3333
20201229_03,880,0.25,0.25,0.5,0.3333
20201229_03,881,0.25,0.25,0.5,0.3333
20201229_03,882,0.25,0.25,0.5,0.3333
20201229_03,883,0.25,0.25,0.5,0.3333
20201229_03,884,0.25,0.25,0.5,0.3333
20201229_03,885,0.25,0.25,0.5,0.3333
20201229_03,886,0.25,0.25,0.5,0.3333
20201229_03,887,0.25,0.25,0.5,0.3333
20201229_03,888,0.25,0.25,0.5,0.3333
20201229_03,889,0.25,0.25,0.5,0.3333
20201229_03,890,0.25,0.25,0.5,0.3333
20201229_03,891,0.25,0.25,0.5,0.3333
20201229_03,892,0.25,0.25,0.5,0.3333
20201229_03,893,0.25,0.25,0.5,0.3333
20201229_03,894,0.25,0.25,0.5,0.3333
20201229_03,895,0.25,0.25,0.5,0.3333
20201229_03,896,0.25,0.25,0.5,0.3333
20201229_03,897,0.25,0.25,0.5,0.3333
20201229_03,898,0.25,0.25,0.5,0.3333
20201229_03,899,0.25,0.25,0.5,0.3333
20201229_03,900,0.25,0.25,0.5,0.3333
20201229_03,901,0.25,0.25,0.5,0.3333
20201229_03,902,0.25,0.25,0.5,0.3333
20201229_03,903,0.25,0.25,0.5,0.3333
20201229_03,904,0.25,0.25,0.5,0.3333
20201229_03,905,0.25,0.25,0.5,0.3333
20201229_03,906,0.25,0.25,0.5,0.3333
20201229_03,907,0.25,0.25,0.5,0.3333
20201229_03,908,0.25,0.25,0.5,0.3333
20201229_03,909,0.25,0.25,0.5,0.3333
20201229_03,910,0.25,0.25,0.5,0.3333
20201229_03,911,0.25,0.25,0.5,0.3333
20201229_03,912,0.25,0.25,0.5,0.3333
20201229_03,913,0.25,0.25,0.5,0.3333
20201229_03,914,0.25,0.25,0.5,0.3333
20201229_03,915,0.25,0.25,0.5,0.3333
20201229_03,916,0.25,0.25,0.5,0.3333
20201229_03,917,0.25,0.25,0.5,0.3333
20201229_03,918,0.25,0.25,0.5,0.3333
20201229_03,919,0.25,0.25,0.5,0.3333
20201229_03,920,0.25,0.25,0.5,0.3333
20201229_03,921,0.25,0.25,0.5,0.3333
20201229_03,922,0.25,0.25,0.5,0.3333
20201229_03,923,0.25,0.25,0.5,0.3333
20201229_03,924,0.25,0.25,0.5,0.3333
20201229_03,925,0.25,0.25,0.5,0.3333
20201229_03,926,0.25,0.25,0.5,0.3333
20201229_03,927,0.25,0.25,0.5,0.3333
20201229_03,928,0.25,0.25,0.5,0.3333
20201229_03,929,0.25,0.25,0.5,0.3333
20201229_03,930,0.25,0.25,0.5,0.3333
20201229_03,931,0.25,0.25,0.5,0.3333
20201229_03,932,0.25,0.25,0.5,0.3333
20201229_03,933,0.25,0.25,0.5,0.3333
20201229_03,934,0.25,0.25,0.5,0.3333
20201229_03,935,0.25,0.25,0.5,0.3333
20201229_03,936,0.25,0.25,0.5,0.3333
20201229_03,937,0.25,0.25,0.5,0.3333
20201229_03,938,0.25,0.25,0.5,0.3333
20201229_03,939,0.25,0.25,0.5,0.3333
20201229_03,940,0.25,0.25,0.5,0.3333
20201229_03,941,0.25,0.25,0.5,0.3333
20201229_03,942,0.25,0.25,0.5,0.3333
20201229_03,943,0.25,0.25,0.5,0.3333
20201229_03,944,0.25,0.25,0.5,0.3333
20201229_03,945,0.25,0.25,0.5,0.3333
20201229_03,946,0.25,0.25,0.5,0.3333
20201229_03,947,0.25,0.25,0.5,0.3333
20201229_03,948,0.25,0.25,0.5,0.3333
20201229_03,949,0.25,0.25,0.5,0.3333
20201229_03,950,0.25,0.25,0.5,0.3333
20201229_03,951,0.25,0.25,0.5,0.3333
20201229_03,952,0.25,0.25,0.5,0.3333
20201229_03,953,0.25,0.25,0.5,0.3333
20201229_03,954,0.25,0.25,0.5,0.3333
20201229_03,955,0.25,0.25,0.5,0.3333
20201229_03,956,0.25,0.25,0.5,0.3333
20201229_03,957,0.25,0.25,0.5,0.3333
20201229_03,958,0.25,0.25,0.5,0.3333
20201229_03,959,0.25,0.25,0.5,0.3333
20201229_03,960,0.25,0.25,0.5,0.3333
20201229_03,961,0.25,0.25,0.5,0.3333
20201229_03,962,0.25,0.25,0.5,0.3333
20201229_03,963,0.25,0.25,0.5,0.3333
20201229_03,964,0.25,0.25,0.5,0.3333
20201229_03,965,0.25,0.25,0.5,0.3333
20201229_03,966,0.25,0.25,0.5,0.3333
20201229_03,967,0.25,0.25,0.5,0.3333
20201229_03,968,0.25,0.25,0.5,0.3333
20201229_03,969,0.25,0.25,0.5,0.3333
20201229_03,970,0.25,0.25,0.5,0.3333
20201229_03,971,0.25,0.25,0.5,0.3333
20201229_03,972,0.25,0.25,0.5,0.3333
20201229_03,973,0.25,0.25,0.5,0.3333
20201229_03,974,0.25,0.25,0.5,0.3333
20201229_03,975,0.25,0.25,0.5,0.3333
20201229_03,976,0.25,0.25,0.5,0.3333
20201229_03,977,0.25,0.25,0.5,0.3333
20201229_03,978,0.25,0.25,0.5,0.3333
20201229_03,979,0.25,0.25,0.5,0.3333
20201229_03,980,0.25,0.25,0.5,0.3333
20201229_03,981,0.25,0.25,0.5,0.3333
20201229_03,982,0.25,0.25,0.5,0.3333
20201229_03,983,0.25,0.25,0.5,0.3333
20201229_03,984,0.25,0.25,0.5,0.3333
20201229_03,985,0.25,0.25,0.5,0.3333
20201229_03,986,0.25,0.25,0.5,0.3333
20201229_03,987,0.25,0.25,0.5,0.3333
20201229_03,988,0.25,0.25,0.5,0.3333
20201229_03,989,0.25,0.25,0.5,0.3333
20201229_03,990,0.25,0.25,0.5,0.3333
20201229_03,991,0.25,0.25,0.5,0.3333
20201229_03,992,0.25,0.25,0.5,0.3333
20201229_03,993,0.25,0.25,0.5,0.3333
20201229_03,994,0.25,0.25,0.5,0.3333
20201229_03,995,0.25,0.25,0.5,0.3333
20201229_03,996,0.25,0.25,0.5,0.3333
20201229_03,997,0.25,0.25,0.5,0.3333
20201229_03,998,0.25,0.25,0.5,0.3333
20201229_03,999,0.25,0.25,0.5,0.3333
20201229_03,1000,0.25,0.25,0.5,0.3333
20201229_03,1001,0.25,0.25,0.5,0.3333
20201229_03,1002,0.25,0.25,0.5,0.3333
20201229_03,1003,0.25,0.25,0.5,0.3333
20201229_03,1004,0.25,0.25,0.5,0.3333
20201229_03,1005,0.25,0.25,0.5,0.3333
20201229_03,1006,0.25,0.25,0.5,0.3333
20201229_03,1007,0.25,0.25,0.5,0.3333
20201229_03,1008,0.25,0.25,0.5,0.3333
20201229_03,1009,0.25,0.25,0.5,0.3333
20201229_03,1010,0.25,0.25,0.5,0.3333
20201229_03,1011,0.25,0.25,0.5,0.3333
20201229_03,1012,0.25,0.25,0.5,0.3333
20201229_03,1013,0.25,0.25,0.5,0.3333
20201229_03,1014,0.25,0.25,0.5,0.3333
20201229_03,1015,0.25,0.25,0.5,0.3333
20201229_03,1016,0.25,0.25,0.5,0.3333
20201229_03,1017,0.25,0.25,0.5,0.3333
20201229_03,1018,0.25,0.25,0.5,0.3333
