session,clip,affective,visual,behavior,overall
20201229_05,312,0.5,0.5,0.75,0.5833
20201229_05,313,0.5,0.5,0.75,0.5833
20201229_05,314,0.5,0.5,0.75,0.5833
20201229_05,315,0.5,0.5,0.75,0.5833
20201229_05,316,0.5,0.5,0.75,0.5833
20201229_05,317,0.5,0.5,0.75,0.5833
20201229_05,318,0.5,0.5,0.75,0.5833
20201229_05,319,0.5,0.5,0.75,0.5833
20201229_05,320,0.5,0.5,0.75,0.5833
20201229_05,321,0.5,0.5,0.75,0.5833
20201229_05,322,0.5,0.5,0.75,0.5833
20201229_05,323,0.5,0.5,0.75,0.5833
20201229_05,324,0.5,0.5,0.75,0.5833
20201229_05,325,0.5,0.5,0.75,0.5833
20201229_05,326,0.5,0.5,0.75,0.5833
20201229_05,327,0.5,0.5,0.75,0.5833
20201229_05,328,0.5,0.5,0.75,0.5833
20201229_05,329,0.5,0.5,0.75,0.5833
20201229_05,330,0.5,0.5,0.75,0.5833
20201229_05,331,0.5,0.5,0.75,0.5833
20201229_05,332,0.5,0.5,0.75,0.5833
20201229_05,333,0.5,0.5,0.75,0.5833
20201229_05,334,0.5,0.5,0.75,0.5833
20201229_05,335,0.5,0.5,0.75,0.5833
20201229_05,336,0.5,0.5,0.75,0.5833
20201229_05,337,0.5,0.5,0.75,0.5833
20201229_05,338,0.5,0.5,0.75,0.5833
20201229_05,339,0.5,0.5,0.75,0.5833
20201229_05,340,0.5,0.5,0.75,0.5833
20201229_05,341,0.5,0.5,0.75,0.5833
20201229_05,342,0.6875,0.5,0.75,0.6458
20201229_05,343,0.75,0.5,0.5469,0.599
20201229_05,344,0.75,0.5,0.5,0.5833
20201229_05,345,0.75,0.5,0.5,0.5833
20201229_05,346,0.75,0.5,0.5,0.5833
20201229_05,347,0.75,0.5,0.5,0.5833
20201229_05,348,0.75,0.5,0.5,0.5833
20201229_05,349,0.75,0.5,0.5,0.5833
20201229_05,350,0.75,0.5,0.5,0.5833
20201229_05,351,0.75,0.5,0.5,0.5833
20201229_05,352,0.75,0.5,0.5,0.5833
20201229_05,353,0.75,0.5,0.5,0.5833
20201229_05,354,0.75,0.5,0.5,0.5833
20201229_05,355,0.5937,0.5,0.5,0.5312
20201229_05,356,0.5,0.5,0.5,0.5
20201229_05,357,0.5,0.5,0.5,0.5
20201229_05,358,0.5,0.5,0.5,0.5
20201229_05,359,0.5,0.5,0.5,0.5
20201229_05,360,0.5,0.5,0.5,0.5
20201229_05,361,0.5,0.5,0.5,0.5
20201229_05,362,0.5,0.5,0.5,0.5
20201229_05,363,0.5,0.5,0.5,0.5
20201229_05,364,0.5,0.5,0.5,0.5
20201229_05,365,0.5,0.5,0.5,0.5
20201229_05,366,0.5,0.5,0.5,0.5
20201229_05,367,0.5,0.5,0.5,0.5
20201229_05,368,0.5,0.5,0.5,0.5
20201229_05,369,0.5,0.5,0.6406,0.5469
20201229_05,370,0.5,0.5,0.75,0.5833
20201229_05,371,0.5,0.5,0.75,0.5833
20201229_05,372,0.5,0.5,0.75,0.5833
20201229_05,373,0.5859,0.5,0.6641,0.5833
20201229_05,374,0.75,0.5,0.5,0.5833
20201229_05,375,0.75,0.5,0.5,0.5833
20201229_05,376,0.75,0.5,0.5,0.5833
20201229_05,377,0.75,0.5,0.5,0.5833
20201229_05,378,0.75,0.5,0.5,0.5833
20201229_05,379,0.75,0.5,0.5,0.5833
20201229_05,380,0.75,0.5,0.5,0.5833
20201229_05,381,0.75,0.5,0.5,0.5833
20201229_05,382,0.75,0.5,0.5,0.5833
20201229_05,383,0.75,0.5,0.5,0.5833
20201229_05,384,0.75,0.5,0.5,0.5833
20201229_05,385,0.75,0.5,0.5,0.5833
20201229_05,386,0.75,0.5,0.5,0.5833
20201229_05,387,0.75,0.5,0.5,0.5833
20201229_05,388,0.75,0.5,0.5,0.5833
20201229_05,389,0.75,0.5,0.5,0.5833
20201229_05,390,0.75,0.5,0.5,0.5833
20201229_05,391,0.75,0.5,0.5,0.5833
20201229_05,392,0.6016,0.5,0.2031,0.4349
20201229_05,393,0.5,0.5,0.0,0.3333
20201229_05,394,0.5,0.5,0.0,0.3333
20201229_05,395,0.5,0.5,0.0,0.3333
20201229_05,396,0.5,0.5,0.0,0.3333
20201229_05,397,0.5,0.5,0.0,0.3333
20201229_05,398,0.5,0.5,0.0,0.3333
20201229_05,399,0.5,0.5,0.0,0.3333
20201229_05,400,0.5,0.5,0.0,0.3333
20201229_06,1,0.5,0.5,0.5,0.5
20201229_06,2,0.5,0.5,0.5,0.5
20201229_06,3,0.5,0.5,0.5,0.5
20201229_06,4,0.5,0.5,0.5,0.5
20201229_06,5,0.5,0.5,0.5,0.5
20201229_06,6,0.5,0.5,0.5,0.5
20201229_06,7,0.5,0.5,0.5,0.5
20201229_06,8,0.5,0.5,0.5,0.5
20201229_06,9,0.5,0.5,0.5,0.5
20201229_06,10,0.5,0.5,0.5,0.5
20201229_06,11,0.5,0.5,0.5,0.5
20201229_06,12,0.5,0.5,0.5,0.5
20201229_06,13,0.5,0.5,0.5,0.5
20201229_06,14,0.5,0.5,0.5,0.5
20201229_06,15,0.5,0.5,0.5,0.5
20201229_06,16,0.5,0.5,0.5,0.5
20201229_06,17,0.5,0.5,0.5,0.5
20201229_06,18,0.5,0.5,0.5,0.5
20201229_06,19,0.5,0.5,0.5,0.5
20201229_06,20,0.5,0.5,0.5,0.5
20201229_06,21,0.5,0.5,0.5,0.5
20201229_06,22,0.5,0.5,0.5,0.5
20201229_06,23,0.5,0.5,0.5,0.5
20201229_06,24,0.5,0.5,0.5,0.5
20201229_06,25,0.5,0.5,0.5,0.5
20201229_06,26,0.5,0.5,0.5,0.5
20201229_06,27,0.5,0.5,0.5,0.5
20201229_06,28,0.5,0.5,0.5,0.5
20201229_06,29,0.5,0.5,0.5,0.5
20201229_06,30,0.5,0.5,0.5,0.5
20201229_06,31,0.5,0.5,0.5,0.5
20201229_06,32,0.5,0.5,0.5,0.5
20201229_06,33,0.5,0.5,0.5,0.5
20201229_06,34,0.3203,0.5,0.5,0.4401
20201229_06,35,0.25,0.5,0.5,0.4167
20201229_06,36,0.25,0.5,0.5,0.4167
20201229_06,37,0.25,0.5,0.5,0.4167
20201229_06,38,0.25,0.5,0.5,0.4167
20201229_06,39,0.25,0.5,0.5,0.4167
20201229_06,40,0.25,0.5,0.5,0.4167
20201229_06,41,0.25,0.5,0.5,0.4167
20201229_06,42,0.25,0.5,0.5,0.4167
20201229_06,43,0.25,0.5,0.5,0.4167
20201229_06,44,0.25,0.5,0.5,0.4167
20201229_06,45,0.25,0.5,0.5,0.4167
20201229_06,46,0.25,0.5,0.5,0.4167
20201229_06,47,0.25,0.5,0.5,0.4167
20201229_06,48,0.25,0.5,0.5,0.4167
20201229_06,49,0.25,0.5,0.5,0.4167
20201229_06,50,0.3281,0.5,0.5,0.4427
20201229_06,51,0.5,0.5,0.5,0.5
20201229_06,52,0.5,0.5,0.5,0.5
20201229_06,53,0.5,0.5,0.5,0.5
20201229_06,54,0.5,0.5,0.5,0.5
20201229_06,55,0.5,0.5,0.5,0.5
20201229_06,56,0.5,0.5,0.5,0.5
20201229_06,57,0.5,0.5,0.5,0.5
20201229_06,58,0.5,0.5,0.5,0.5
20201229_06,59,0.5,0.5,0.5,0.5
20201229_06,60,0.5,0.5,0.5,0.5
20201229_06,61,0.5,0.5,0.5,0.5
20201229_06,62,0.5,0.5,0.5,0.5
20201229_06,63,0.5,0.5,0.5,0.5
20201229_06,64,0.5,0.5,0.5,0.5
20201229_06,65,0.5,0.5,0.5,0.5
20201229_06,66,0.5,0.5,0.5,0.5
20201229_06,67,0.5,0.5,0.5,0.5
20201229_06,68,0.5,0.5,0.5,0.5
20201229_06,69,0.5,0.5,0.5,0.5
20201229_06,70,0.5,0.5,0.5,0.5
20201229_06,71,0.5,0.5,0.5,0.5
20201229_06,72,0.5,0.5,0.5,0.5
20201229_06,73,0.5,0.5,0.5,0.5
20201229_06,74,0.5,0.5,0.5,0.5
20201229_06,75,0.5,0.5,0.5,0.5
20201229_06,76,0.5,0.5,0.5,0.5
20201229_06,77,0.5,0.5,0.5,0.5
20201229_06,78,0.5,0.5,0.5,0.5
20201229_06,79,0.5,0.5,0.5,0.5
20201229_06,80,0.5,0.5,0.5,0.5
20201229_06,81,0.5,0.5,0.5,0.5
20201229_06,82,0.5,0.5,0.5,0.5
20201229_06,83,0.5,0.5,0.5,0.5
20201229_06,84,0.5,0.5,0.5,0.5
20201229_06,85,0.5,0.5,0.5,0.5
20201229_06,86,0.5,0.5,0.5,0.5
20201229_06,87,0.5,0.5,0.5,0.5
20201229_06,88,0.5,0.5,0.5,0.5
20201229_06,89,0.5,0.5,0.5,0.5
20201229_06,90,0.5,0.5,0.5,0.5
20201229_06,91,0.5,0.3672,0.5,0.4557
20201229_06,92,0.5,0.25,0.5,0.4167
20201229_06,93,0.5,0.25,0.5,0.4167
20201229_06,94,0.5,0.25,0.5,0.4167
20201229_06,95,0.5,0.25,0.5,0.4167
20201229_06,96,0.5,0.25,0.5,0.4167
20201229_06,97,0.5,0.3594,0.5,0.4531
20201229_06,98,0.5,0.5,0.5,0.5
20201229_06,99,0.5,0.5,0.5,0.5
20201229_06,100,0.5,0.5,0.5,0.5
20201229_06,101,0.5,0.5,0.5,0.5
20201229_06,102,0.5,0.5,0.5,0.5
20201229_06,103,0.5,0.5,0.5,0.5
20201229_06,104,0.5,0.5,0.5,0.5
20201229_06,105,0.5,0.5,0.5,0.5
20201229_06,106,0.5,0.5,0.5,0.5
20201229_06,107,0.5,0.5,0.5,0.5
20201229_06,108,0.5,0.5,0.5,0.5
20201229_06,109,0.5,0.5,0.5,0.5
20201229_06,110,0.5,0.5,0.5,0.5
20201229_06,111,0.5,0.5,0.5,0.5
20201229_06,112,0.5,0.5,0.5,0.5
20201229_06,113,0.5,0.5,0.5,0.5
20201229_06,114,0.5,0.4766,0.5,0.4922
20201229_06,115,0.5,0.25,0.5,0.4167
20201229_06,116,0.5,0.25,0.5,0.4167
20201229_06,117,0.5,0.25,0.5,0.4167
20201229_06,118,0.5,0.25,0.5,0.4167
20201229_06,119,0.5,0.25,0.5,0.4167
20201229_06,120,0.5,0.25,0.5,0.4167
20201229_06,121,0.5,0.25,0.5,0.4167
20201229_06,122,0.5,0.25,0.5,0.4167
20201229_06,123,0.5,0.25,0.5,0.4167
20201229_06,124,0.5,0.25,0.5,0.4167
20201229_06,125,0.5,0.25,0.5,0.4167
20201229_06,126,0.5,0.25,0.5,0.4167
20201229_06,127,0.5,0.25,0.5,0.4167
20201229_06,128,0.5,0.25,0.5,0.4167
20201229_06,129,0.5,0.25,0.5,0.4167
20201229_06,130,0.5,0.4062,0.5,0.4687
20201229_06,131,0.5,0.5,0.5,0.5
20201229_06,132,0.5,0.5,0.5,0.5
20201229_06,133,0.5,0.5,0.5,0.5
20201229_06,134,0.5,0.5,0.5,0.5
20201229_06,135,0.5,0.5,0.5,0.5
20201229_06,136,0.5,0.5,0.5,0.5
20201229_06,137,0.5,0.5,0.5,0.5
20201229_06,138,0.5,0.5,0.5,0.5
20201229_06,139,0.5,0.5,0.5,0.5
20201229_06,140,0.5,0.5,0.5,0.5
20201229_06,141,0.5,0.5,0.5,0.5
20201229_06,142,0.5,0.5,0.5,0.5
20201229_06,143,0.5,0.5,0.5,0.5
20201229_06,144,0.5,0.5,0.5,0.5
20201229_06,145,0.5,0.5,0.5,0.5
20201229_06,146,0.5,0.5,0.5,0.5
20201229_06,147,0.5,0.5,0.5,0.5
20201229_06,148,0.5,0.5,0.5,0.5
20201229_06,149,0.5,0.5,0.5,0.5
20201229_06,150,0.5,0.5,0.5,0.5
20201229_06,151,0.5,0.5,0.5,0.5
20201229_06,152,0.5,0.5,0.5,0.5
20201229_06,153,0.5,0.5,0.5,0.5
20201229_06,154,0.5,0.5,0.5,0.5
20201229_06,155,0.5,0.5,0.5,0.5
20201229_06,156,0.5,0.5,0.5,0.5
20201229_06,157,0.5,0.5,0.5,0.5
20201229_06,158,0.5,0.5,0.5,0.5
20201229_06,159,0.5,0.5,0.5,0.5
20201229_06,160,0.5,0.5,0.5,0.5
20201229_06,161,0.5,0.5,0.5,0.5
20201229_06,162,0.5,0.5,0.5,0.5
20201229_06,163,0.5,0.5,0.5,0.5
20201229_06,164,0.5,0.5,0.5,0.5
20201229_06,165,0.5,0.5,0.5,0.5
20201229_06,166,0.5,0.25,0.5,0.4167
20201229_06,167,0.5,0.25,0.5,0.4167
20201229_06,168,0.5,0.25,0.5,0.4167
20201229_06,169,0.5,0.25,0.5,0.4167
20201229_06,170,0.5,0.25,0.5,0.4167
20201229_06,171,0.5,0.25,0.5,0.4167
20201229_06,172,0.5,0.25,0.5,0.4167
20201229_06,173,0.5,0.25,0.5,0.4167
20201229_06,174,0.5,0.25,0.5,0.4167
20201229_06,175,0.5,0.25,0.5,0.4167
20201229_06,176,0.3281,0.25,0.5,0.3594
20201229_06,177,0.25,0.25,0.5,0.3333
20201229_06,178,0.25,0.25,0.5,0.3333
20201229_06,179,0.25,0.25,0.5,0.3333
20201229_06,180,0.25,0.25,0.5,0.3333
20201229_06,181,0.25,0.25,0.5,0.3333
20201229_06,182,0.25,0.25,0.5,0.3333
20201229_06,183,0.25,0.25,0.5,0.3333
20201229_06,184,0.25,0.25,0.5,0.3333
20201229_06,185,0.25,0.25,0.5,0.3333
20201229_06,186,0.25,0.25,0.5,0.3333
20201229_06,187,0.25,0.25,0.5,0.3333
20201229_06,188,0.25,0.25,0.5,0.3333
20201229_06,189,0.25,0.25,0.5,0.3333
20201229_06,190,0.25,0.25,0.5,0.3333
20201229_06,191,0.25,0.25,0.5,0.3333
20201229_06,192,0.25,0.25,0.5,0.3333
20201229_06,193,0.25,0.25,0.5,0.3333
20201229_06,194,0.25,0.25,0.5,0.3333
20201229_06,195,0.25,0.25,0.5,0.3333
20201229_06,196,0.25,0.25,0.5,0.3333
20201229_06,197,0.25,0.25,0.5,0.3333
20201229_06,198,0.25,0.25,0.5,0.3333
20201229_06,199,0.25,0.25,0.5,0.3333
20201229_06,200,0.25,0.25,0.5,0.3333
20201229_06,201,0.25,0.25,0.5,0.3333
20201229_06,202,0.25,0.25,0.5,0.3333
20201229_06,203,0.25,0.25,0.5,0.3333
20201229_06,204,0.25,0.3906,0.5,0.3802
20201229_06,205,0.25,0.5,0.5,0.4167
20201229_06,206,0.25,0.5,0.5,0.4167
20201229_06,207,0.25,0.5,0.5,0.4167
20201229_06,208,0.25,0.5,0.5,0.4167
20201229_06,209,0.25,0.5,0.5,0.4167
20201229_06,210,0.25,0.5,0.5,0.4167
20201229_06,211,0.25,0.5,0.5,0.4167
20201229_06,212,0.25,0.5,0.5,0.4167
20201229_06,213,0.25,0.5,0.5,0.4167
20201229_06,214,0.25,0.5,0.5,0.4167
20201229_06,215,0.25,0.5,0.5,0.4167
20201229_06,216,0.25,0.5,0.5,0.4167
20201229_06,217,0.25,0.5,0.5,0.4167
20201229_06,218,0.25,0.5,0.5,0.4167
20201229_06,219,0.25,0.5,0.5,0.4167
20201229_06,220,0.25,0.5,0.5,0.4167
20201229_06,221,0.25,0.5,0.5,0.4167
20201229_06,222,0.25,0.5,0.5,0.4167
20201229_06,223,0.25,0.5,0.5,0.4167
20201229_06,224,0.25,0.5,0.5,0.4167
20201229_06,225,0.25,0.5,0.5,0.4167
20201229_06,226,0.25,0.5,0.5,0.4167
20201229_06,227,0.25,0.5,0.5,0.4167
20201229_06,228,0.25,0.5,0.5,0.4167
20201229_06,229,0.25,0.5,0.5,0.4167
20201229_06,230,0.25,0.5,0.5,0.4167
20201229_06,231,0.25,0.5,0.5,0.4167
20201229_06,232,0.25,0.5,0.5,0.4167
20201229_06,233,0.25,0.5,0.5,0.4167
20201229_06,234,0.25,0.5,0.5,0.4167
20201229_06,235,0.25,0.5,0.5,0.4167
20201229_06,236,0.25,0.5,0.5,0.4167
20201229_06,237,0.25,0.5,0.5,0.4167
20201229_06,238,0.25,0.5,0.5,0.4167
20201229_06,239,0.25,0.5,0.5,0.4167
20201229_06,240,0.25,0.5,0.5,0.4167
20201229_06,241,0.25,0.5,0.5,0.4167
20201229_06,242,0.25,0.5,0.5,0.4167
20201229_06,243,0.25,0.5,0.5,0.4167
20201229_06,244,0.25,0.5,0.5,0.4167
20201229_06,245,0.25,0.5,0.5,0.4167
20201229_06,246,0.25,0.5,0.5,0.4167
20201229_06,247,0.25,0.5,0.5,0.4167
20201229_06,248,0.25,0.5,0.5,0.4167
20201229_06,249,0.25,0.5,0.5,0.4167
20201229_06,250,0.25,0.5,0.5,0.4167
20201229_06,251,0.25,0.5,0.5,0.4167
20201229_06,252,0.25,0.5,0.5,0.4167
20201229_06,253,0.25,0.5,0.5,0.4167
20201229_06,254,0.25,0.5,0.5,0.4167
20201229_06,255,0.25,0.5,0.5,0.4167
20201229_06,256,0.25,0.5,0.5,0.4167
20201229_06,257,0.25,0.5,0.5,0.4167
20201229_06,258,0.25,0.5,0.5,0.4167
20201229_06,259,0.25,0.5,0.5,0.4167
20201229_06,260,0.25,0.5,0.5,0.4167
20201229_06,261,0.25,0.5,0.5,0.4167
20201229_06,262,0.25,0.5,0.5,0.4167
20201229_06,263,0.25,0.5,0.5,0.4167
20201229_06,264,0.25,0.5,0.5,0.4167
20201229_06,265,0.25,0.5,0.5,0.4167
20201229_06,266,0.25,0.5,0.5,0.4167
20201229_06,267,0.25,0.5,0.5,0.4167
20201229_06,268,0.25,0.5,0.5,0.4167
20201229_06,269,0.25,0.5,0.5,0.4167
20201229_06,270,0.25,0.5,0.5,0.4167
20201229_06,271,0.25,0.5,0.5,0.4167
20201229_06,272,0.25,0.5,0.5,0.4167
20201229_06,273,0.25,0.5,0.5,0.4167
20201229_06,274,0.25,0.5,0.5,0.4167
20201229_06,275,0.25,0.5,0.5,0.4167
20201229_06,276,0.25,0.5,0.5,0.4167
20201229_06,277,0.25,0.5,0.5,0.4167
20201229_06,278,0.25,0.5,0.5,0.4167
20201229_06,279,0.25,0.5,0.5,0.4167
20201229_06,280,0.25,0.5,0.5,0.4167
20201229_06,281,0.25,0.5,0.5,0.4167
20201229_06,282,0.25,0.5,0.5,0.4167
20201229_06,283,0.25,0.5,0.5,0.4167
20201229_06,284,0.25,0.5,0.5,0.4167
20201229_06,285,0.25,0.5,0.5,0.4167
20201229_06,286,0.25,0.5,0.5,0.4167
20201229_06,287,0.25,0.5,0.5,0.4167
20201229_06,288,0.25,0.5,0.5,0.4167
20201229_06,289,0.25,0.5,0.5,0.4167
20201229_06,290,0.25,0.5,0.5,0.4167
20201229_06,291,0.25,0.5,0.5,0.4167
20201229_06,292,0.25,0.5,0.5,0.4167
20201229_06,293,0.25,0.5,0.5,0.4167
20201229_06,294,0.25,0.5,0.5,0.4167
20201229_06,295,0.25,0.5,0.5,0.4167
20201229_06,296,0.25,0.5,0.5,0.4167
20201229_06,297,0.25,0.5,0.5,0.4167
20201229_06,298,0.25,0.5,0.5,0.4167
20201229_06,299,0.25,0.5,0.5,0.4167
20201229_06,300,0.25,0.5,0.5,0.4167
20201229_06,301,0.25,0.5,0.5,0.4167
20201229_06,302,0.25,0.5,0.5,0.4167
20201229_06,303,0.25,0.5,0.5,0.4167
20201229_06,304,0.25,0.5,0.5,0.4167
20201229_06,305,0.25,0.5,0.5,0.4167
20201229_06,306,0.25,0.5,0.5,0.4167
20201229_06,307,0.25,0.5,0.5,0.4167
20201229_06,308,0.25,0.5,0.5,0.4167
20201229_06,309,0.25,0.5,0.5,0.4167
20201229_06,310,0.25,0.5,0.5,0.4167
20201229_06,311,0.25,0.5,0.5,0.4167
20201229_06,312,0.25,0.5,0.5,0.4167
20201229_06,313,0.25,0.5,0.5,0.4167
20201229_06,314,0.25,0.5,0.5,0.4167
20201229_06,315,0.25,0.5,0.5,0.4167
20201229_06,316,0.25,0.5,0.5,0.4167
20201229_06,317,0.25,0.5,0.5,0.4167
20201229_06,318,0.25,0.5,0.5,0.4167
20201229_06,319,0.4297,0.5,0.5,0.4766
20201229_06,320,0.5,0.5,0.5,0.5
20201229_06,321,0.5,0.5,0.5,0.5
20201229_06,322,0.5,0.5,0.5,0.5
20201229_06,323,0.5,0.5,0.5,0.5
20201229_06,324,0.5,0.5,0.5,0.5
20201229_06,325,0.5,0.5,0.5,0.5
20201229_06,326,0.5,0.5,0.5,0.5
20201229_06,327,0.5,0.5,0.5,0.5
20201229_06,328,0.5,0.5,0.5,0.5
20201229_06,329,0.5,0.5,0.5,0.5
20201229_06,330,0.5,0.5,0.5,0.5
20201229_06,331,0.5,0.5,0.5,0.5
20201229_06,332,0.5,0.5,0.5,0.5
20201229_06,333,0.5,0.5,0.5,0.5
20201229_06,334,0.5,0.5,0.5,0.5
20201229_06,335,0.5,0.5,0.5,0.5
20201229_06,336,0.5,0.5,0.5,0.5
20201229_06,337,0.5,0.5,0.5,0.5
20201229_06,338,0.5,0.5,0.5,0.5
20201229_06,339,0.5,0.5,0.5,0.5
20201229_06,340,0.5,0.5,0.5,0.5
20201229_06,341,0.5,0.5,0.5,0.5
20201229_06,342,0.5,0.5,0.5,0.5
20201229_06,343,0.5,0.5,0.5,0.5
20201229_06,344,0.5,0.5,0.5,0.5
20201229_06,345,0.5,0.5,0.5,0.5
20201229_06,346,0.5,0.5,0.5,0.5
20201229_06,347,0.5,0.5,0.5,0.5
20201229_06,348,0.5,0.5,0.5,0.5
20201229_06,349,0.5,0.5,0.5,0.5
20201229_06,350,0.5,0.5,0.5,0.5
20201229_06,351,0.5,0.5,0.5,0.5
20201229_06,352,0.5,0.5,0.5,0.5
20201229_06,353,0.5,0.5,0.5,0.5
20201229_06,354,0.5,0.5,0.5,0.5
20201229_06,355,0.5,0.5,0.5,0.5
20201229_06,356,0.5,0.5,0.5,0.5
20201229_06,357,0.5,0.5,0.5,0.5
20201229_06,358,0.5,0.5,0.5,0.5
20201229_06,359,0.5,0.5,0.5,0.5
20201229_06,360,0.5,0.5,0.5,0.5
20201229_06,361,0.5,0.5,0.5,0.5
20201229_06,362,0.5,0.5,0.5,0.5
20201229_06,363,0.5,0.5,0.5,0.5
20201229_06,364,0.5,0.5,0.5,0.5
20201229_06,365,0.5,0.5,0.5,0.5
20201229_06,366,0.5,0.5,0.5,0.5
20201229_06,367,0.5,0.5,0.5,0.5
20201229_06,368,0.5,0.5,0.5,0.5
20201229_06,369,0.5,0.5,0.5,0.5
20201229_06,370,0.5,0.5,0.5,0.5
20201229_06,371,0.5,0.5,0.5,0.5
20210105_01,1,0.75,1.0,1.0,0.9167
20210105_01,2,0.75,1.0,1.0,0.9167
20210105_01,3,0.9141,1.0,0.9531,0.9557
20210105_01,4,1.0,1.0,0.75,0.9167
20210105_01,5,1.0,1.0,0.75,0.9167
20210105_01,6,1.0,1.0,0.75,0.9167
20210105_01,7,0.7734,1.0,0.75,0.8411
20210105_01,8,0.75,1.0,0.75,0.8333
20210105_01,9,0.75,1.0,0.75,0.8333
20210105_01,10,0.9062,1.0,0.75,0.8854
20210105_01,11,1.0,1.0,0.8047,0.9349
20210105_01,12,1.0,1.0,1.0,1.0
20210105_01,13,0.7969,1.0,1.0,0.9323
20210105_01,14,0.9688,1.0,1.0,0.9896
20210105_01,15,1.0,1.0,1.0,1.0
20210105_01,16,0.75,1.0,1.0,0.9167
20210105_01,17,0.75,1.0,1.0,0.9167
20210105_01,18,0.75,1.0,1.0,0.9167
20210105_01,19,0.75,1.0,1.0,0.9167
20210105_01,20,0.75,1.0,1.0,0.9167
20210105_01,21,0.75,1.0,1.0,0.9167
20210105_01,22,0.75,1.0,1.0,0.9167
20210105_01,23,0.75,1.0,1.0,0.9167
20210105_01,24,0.75,1.0,1.0,0.9167
20210105_01,25,0.75,1.0,1.0,0.9167
20210105_01,26,0.75,1.0,1.0,0.9167
20210105_01,27,0.75,1.0,1.0,0.9167
20210105_01,28,0.75,1.0,1.0,0.9167
20210105_01,29,0.75,1.0,1.0,0.9167
20210105_01,30,0.75,1.0,1.0,0.9167
20210105_01,31,0.75,1.0,1.0,0.9167
20210105_01,32,0.75,1.0,1.0,0.9167
20210105_01,33,0.75,1.0,1.0,0.9167
20210105_01,34,0.75,1.0,1.0,0.9167
20210105_01,35,0.75,1.0,1.0,0.9167
20210105_01,36,0.75,1.0,1.0,0.9167
20210105_01,37,0.75,1.0,1.0,0.9167
20210105_01,38,0.75,1.0,1.0,0.9167
20210105_01,39,0.75,1.0,1.0,0.9167
20210105_01,40,0.75,1.0,1.0,0.9167
20210105_01,41,0.9219,1.0,1.0,0.974
20210105_01,42,0.9297,1.0,1.0,0.9766
20210105_01,43,0.75,1.0,1.0,0.9167
20210105_01,44,0.75,1.0,1.0,0.9167
20210105_01,45,0.75,1.0,1.0,0.9167
20210105_01,46,0.75,1.0,1.0,0.9167
20210105_01,47,0.75,1.0,1.0,0.9167
20210105_01,48,0.75,1.0,1.0,0.9167
20210105_01,49,0.75,1.0,1.0,0.9167
20210105_01,50,0.75,1.0,1.0,0.9167
20210105_01,51,0.75,1.0,1.0,0.9167
20210105_01,52,0.75,1.0,1.0,0.9167
20210105_01,53,0.75,1.0,1.0,0.9167
20210105_01,54,0.75,1.0,1.0,0.9167
20210105_01,55,0.75,1.0,1.0,0.9167
20210105_01,56,0.75,1.0,1.0,0.9167
20210105_01,57,0.8203,1.0,1.0,0.9401
20210105_01,58,1.0,1.0,1.0,1.0
20210105_01,59,1.0,1.0,1.0,1.0
20210105_01,60,0.8828,1.0,1.0,0.9609
20210105_01,61,0.75,1.0,1.0,0.9167
20210105_01,62,0.75,1.0,1.0,0.9167
20210105_01,63,0.75,1.0,1.0,0.9167
20210105_01,64,0.75,1.0,1.0,0.9167
20210105_01,65,0.75,1.0,1.0,0.9167
20210105_01,66,0.75,1.0,1.0,0.9167
20210105_01,67,0.75,1.0,1.0,0.9167
20210105_01,68,0.75,1.0,1.0,0.9167
20210105_01,69,0.75,1.0,1.0,0.9167
20210105_01,70,0.75,1.0,1.0,0.9167
20210105_01,71,0.75,1.0,1.0,0.9167
20210105_01,72,0.75,1.0,1.0,0.9167
20210105_01,73,0.75,1.0,1.0,0.9167
20210105_01,74,0.75,1.0,1.0,0.9167
20210105_01,75,0.75,1.0,1.0,0.9167
20210105_01,76,0.75,1.0,1.0,0.9167
20210105_01,77,0.75,1.0,1.0,0.9167
20210105_01,78,0.75,1.0,1.0,0.9167
20210105_01,79,0.75,1.0,1.0,0.9167
20210105_01,80,0.75,1.0,1.0,0.9167
20210105_01,81,0.75,1.0,1.0,0.9167
20210105_01,82,0.75,1.0,1.0,0.9167
20210105_01,83,0.75,1.0,1.0,0.9167
20210105_01,84,0.75,1.0,1.0,0.9167
20210105_01,85,0.75,1.0,1.0,0.9167
20210105_01,86,0.75,1.0,1.0,0.9167
20210105_01,87,0.75,1.0,1.0,0.9167
20210105_01,88,0.75,1.0,1.0,0.9167
20210105_01,89,0.75,1.0,1.0,0.9167
20210105_01,90,0.75,1.0,1.0,0.9167
20210105_01,91,0.75,1.0,1.0,0.9167
20210105_01,92,0.75,1.0,1.0,0.9167
20210105_01,93,0.75,1.0,1.0,0.9167
20210105_01,94,0.75,1.0,1.0,0.9167
20210105_01,95,0.75,1.0,1.0,0.9167
20210105_01,96,0.75,1.0,1.0,0.9167
20210105_01,97,0.75,1.0,1.0,0.9167
20210105_01,98,0.7578,1.0,1.0,0.9193
20210105_01,99,1.0,1.0,1.0,1.0
20210105_01,100,1.0,1.0,1.0,1.0
20210105_01,101,1.0,1.0,1.0,1.0
20210105_01,102,1.0,1.0,1.0,1.0
20210105_01,103,1.0,1.0,1.0,1.0
20210105_01,104,1.0,1.0,1.0,1.0
20210105_01,105,1.0,1.0,1.0,1.0
20210105_01,106,1.0,1.0,1.0,1.0
